3843,けち,,,,"avare, radin, mesquin
",,,,3
3844,けつ,決,,,"décision, vote
",,10,excellence,1
3845,けつあつ,血圧,,,"pression sanguine
",,24,blood pressure,2
3846,けつい,決意,,,"décision, détermination
",,,"decision, determination",1
3847,けつえき,血液,,,"sang
",,24,blood,2
3848,けっか,結果,,,"résultat, conséquence, issue
",,,"result,consequence",3
3849,けっかく,結核,,,"tuberculose
",,24,"tuberculosis, tubercule",1
3850,けっかん,欠陥,,,"défaut, déficience, manque
",,,blood vessel,3
3851,けつぎ,決議,,,"résolution, décision, vote
",,,"resolution, vote, decision",1
3852,げっきゅう,月給,,,"salaire mensuel
",,21,monthly salary,2
3853,けっきょく,結局,,,"finalement, en fin de compte
",,,"after all,eventually",3
3854,けつごう,結吅,,,"combinaison, union, adhésion
",,,"combination, union",1
3855,けっこうする,決行する,,,"faire avec détermination, accomplir (un projet)
",,,,1
3856,けっさく,傑作,,,"chef-d'œuvre
",,23,"masterpiece,best work,boner,blunder",2
3857,けっさん,決算,,,"bilan comptable, règlement des comptes
",,,"balance sheet, settlement of accounts",1
3858,げっしゃ,月謝,,,"frais mensuel pour des cours (de musique, de sport)",,,monthly tuition fee,1
3859,けっしょう,決勝,,,"finale sportive
",,26,"decision of a contest, finals (in sports)",1
3860,けっしん,決心,,,"détermination, résolution
",,,"determination,resolution",3
3861,けっしんする,決心する,,,"être déterminé, être résolu
",,,,2
3862,けっせい,結成,,,"création, formation (d'un groupe)",,,formation,1
3863,けっせき,欠席,,,"absence
",,,"absence,non-attendance",3
3864,けっそく,結束,,,"union, unité
",,,"union, unity",1
3865,げっそりする,,,,"perdre du poids, être découragé
",,,,1
3866,けつだん,決断,,,"décision, jugement
",,,"decision, determination",2
3867,けつだんする,決断する,,,"se décider à, prendre une décision, se déterminer à
",,,,2
3868,けってい,決定,,,"décision
",,,"decision,determination",3
3869,けってん,欠点,,,"défaut, imperfection, point faible
",,,"faults,defect,weakness",3
3870,げっぷ,月賦,,,"paiement mensuel, versement mensuel
",,0,monthly installment,1
3871,けつぼう,欠乏,,,"manque, pénurie
",,,"want, shortage, famine",1
3872,げつまつ,月末,,,"fin de mois
",,19,end of the month,2
3873,げつよう・げつ,月曜・月,,,"lundi
",,19,,3
3874,けつろん,結論,,,"conclusion (d'un document, d'un rapport...)
",,,conclusion,3
3875,けとばす,蹴飛ばす,,,"donner un coup de pied, frapper, refuser, rejeter
",,,,1
3876,けなす,貶す,,,"dire du mal de quelqu'un, dénigrer
",,,to speak ill of,1
3877,けはい,気配,,,"signe, indication, tendance, cotation (boursière
",,,"indication,market trend,worry",2
3878,げひん,下品,,,"grossier, indécent, vulgaire
",,,"vulgarity,meanness,indecency,coarseness",2
3879,けむい,煙い,,,"enfumé
",,,smoky,2
3880,けむたい,煙たい,,,"gêné par la fumée, se sentir gêné
",,,"smoky, feeling awkward",1
3881,けむり,煙,,,"fumée
",,,"smoke,fumes",3
3882,けむる,煙る,,,"fumer, émettre de la fumée
",,,to smoke (e.g. fire),1
3883,けらい,家来,,,"domestique, serviteur
",,21,"retainer, retinue, servant",1
3884,げり,下痢,,,"diarrhée
",,24,diarrhoea,1
3885,げりする,下痢する,,,"avoir la diarrhée
",,24,,1
3886,ける,蹴る,,,"donner un coup de pied, frapper, refuser, rejeter
",,,to kick,2
3887,けわしい,険しい,,,"accidenté, rude, escarpé, inaccessible, aiguisé (pour
",,,"inaccessible place,sharp eyes",2
3888,げん,現,,,"actuel, présent
",,,"original, primitive, primary, fundamental, raw",2
3889,けんい,権威,,,"autorité, pouvoir, influence
",,,"authority, power, influence",1
3890,けんかい,見解,,,"opinion, point de vue
",,27,"opinion,point of view",3
3891,げんかい,限界,,,"limite, frontière, bordure
",,,"limit,bound",3
3892,けんがく,見学,,,"sortie éducative, visite
",,,"inspection,study by observation,field trip",2
3893,けんきょ,謙虚,,,"humilité, modestie
",,,"modesty,humility",2
3894,けんぎょう,兼業,,,"second travail, occupation secondaire
",,21,"side line, second business",1
3895,げんけい,原型,,,"prototype
",,,"original form, base form",1
3896,けんげん,権限,,,"autorité, juridiction, pouvoir
",,,"power, authority, jurisdiction",1
3897,げんご,言語,,,"langage
",,,language,3
3898,けんこう,健康,,,"santé
",,24,"health,sound,wholesome",3
3899,げんこう,原稿,,,"manuscrit
",,,"present, current, in operation",2
3900,けんさ,検査,,,"inspection (des douanes, d'une usine...)
",,,"inspection (e.g. customs, factory),examination",3
3901,けんざい,健在,,,"en bonne santé, bien portant
",,24,"in good health, well",1
3902,げんざい,現在,,,"à notre époque, de nos jours, actuellement
",,,"present,up to now,nowadays,modern times,current",3
3903,げんさく,原作,,,"création originale
",,,original work,1
3904,げんさん,原産,,,"lieu d'origine, habitat
",,,"place of origin,habitat",2
3905,げんし,原始,,,"primitif
",,,atom,2
3906,けんじ,検事,,,"procureur général
",,10,public prosecutor,1
3907,げんじつ,現实,,,"réalité
",,,,3
3908,げんしゅ,元首,,,"souverain, dirigeant
",,21,"ruler, sovereign",1
3909,けんしゅう,研修,,,"formation, apprentissage
",,8,training,2
3910,げんじゅう,厳重,,,"strict, rigoureux, sévère, ferme
",,,"strict,rigour,severe,firm",2
3911,げんしょ,原書,,,"document original
",,,original document,1
3912,けんしょう,懸賞,,,"récompense, gain, prix
",,,"offering prizes, winning, reward",1
3913,げんしょう,現象,,,"phénomène
",,,"decrease, reduction, decline",3
3914,げんじょう,現状,,,"état actuel, situation présente
",,,"actual spot, scene, scene of the crime",3
3915,けんせつ,建設,,,"construction, établissement
",,,"construction,establishment",3
3916,けんぜん,健全,,,"sain, équilibré
",,,"health, soundness, wholesome",1
3917,げんそ,元素,,,"élément chimique
",,2,chemical element,1
3918,げんぞうする,現像する,,,"développer (des photographies)
",,,,1
3919,げんそく,原則,,,"principe, règle de base
",,,"principle, general rule",1
3920,けんそん,謙遜,,,"humilité, modestie
",,,"humble,humility,modesty",2
3921,げんだい,現代,,,"de nos jours, de notre époque
",,,"nowadays,modern times,present-day",3
3922,けんち,見地,,,"point de vue
",,,point of view,1
3923,げんち,現地,,,"actuel, local
",,,"actual place, local",1
3924,けんちく,建築,,,"architecture, construction
",,,"construction,architecture",3
3925,けんちょう,県庁,,,"bureau préfectoral
",,,prefectural office,2
3926,げんてい,限定,,,"limite, restriction
",,,"limit, restriction",1
3927,げんてん,原点,,,"origine (de coordonnées), point de départ
",,,"origin (coordinates), starting point",1
3928,げんど,限度,,,"limite, frontière
",,,"limit,bounds",2
3929,けんとう,見当,,,"estimation, approximation, supposition, direction
",,,"be found,aim,estimate,guess,approx",3
3930,けんとうする,検討する,,,"étudier, discuter de, examiner, considérer
",,,,3
3931,げんに,現に,,,"en fait, en réalité
",,,"actually,really",2
3932,げんば,現場,,,"lieu actuel, scène du crime
",,,"actual spot, scene, scene of the crime",3
3933,げんばく,原爆,,,"bombe atomique
",,,atomic bomb,1
3934,けんびきょう,顕微鏡,,,"microscope
",,,microscope,2
3935,げんぶん,原文,,,"original (d'un texte)
",,,"the text, original",1
3936,けんぽう,憲法,,,"Constitution
",,10,constitution,3
3937,げんみつ,厳密,,,"strict, rigoureux, exact
",,,"strict, close",1
3938,けんめい,懸命,,,"impatient, sérieux, qui risque sa vie
",,,"wisdom, intelligence, prudence",2
3939,けんやく,倹約,,,"économie (réserve d'argent), frugalité
",,0,"thrift, economy, frugality",1
3940,げんゆ,原油,,,"huile brute
",,,crude oil,1
3941,けんよう,兼用,,,"polyvalent, multi-usages
",,,,1
3942,けんり,権利,,,"droit, privilège
",,,"right,privilege",3
3943,げんり,原理,,,"principe, théorie, vérité fondamentale
",,,"principle,theory,fundamental truth",2
3944,げんりょう,原料,,,"matières premières
",,,raw materials,2
3945,けんりょく,権力,,,"autorité politique, influence, autorité
",,,"power, authority, influence",1
3946,げんろん,言論,,,"discussion, discours
",,,discussion,1
3947,かおつき,顔付き,,,"expression, apparence, aspect
",,,,1
3948,こい,恋,,,"amour, passion amoureuse
",,,"love,tender passion",3
3949,ごい,語彙,,,"vocabulaire, lexique
",,,"vocabulary, glossary",1
3950,こいしい,恋しい,,,"regretté, désiré, tant attendu
",,,"(1) dear,beloved,darling,(2) yearned for",2
3951,こいする,恋する,,,"tomber amoureux, aimer
",,,"to fall in love with, to love",1
3952,こいびと,恋人,,,"petit ami, petite amie, amoureux
",,,"lover,sweetheart",3
3953,ごう,号,,,"numéro, nombre
",,,moat,2
3954,こうい,好意,,,"faveur, courtoisie, bonne volonté
",,,"good will, favor, courtesy",1
3955,ごうい,吅意,,,"accord, consentement, entente
",,,"agreement, consent, mutual understanding",1
3956,こういん,行員,,,"employé de banque
",,,bank clerk,2
3957,ごういん,強引,,,"force, très autoritaire, agressif
",,,"overbearing,coercive,pushy,forcible,high-handed",2
3958,ごういんに,強引に,,,"de force, par la force
",,,,2
3959,こううん,幸運,,,"chance, bonne fortune
",,,"good luck,fortune",3
3960,こうえき,交易,,,"commerce, échanges, affaires (business)
",,,"trade, commerce",1
3961,こうか,効果,,,"efficacité, résultat, effet
",,,"effect,effectiveness,efficacy,result",3
3962,ごうか,豪華,,,"splendide, magnifique, somptueux
",,,"wonderful,gorgeous,splendor,pomp,extravagance",3
3963,こうかい,公開,,,"ouvert au public, exposé
",,,"regret, repentance",1
3964,ごうかく,吅格,,,"réussite (d'un examen par exemple), succès
",,,,3
3965,こうがく,工学,,,"ingénierie
",,2,engineering,1
3966,こうかん,交換,,,"échange, substitution, remplacement
",,,"exchange,interchange,reciprocity",3
3967,ごうぎ,吅議,,,"consultation, débat
",,,"consultation, conference",1
3968,こうきゅう,高級,,,"de haut niveau, d'un rang élevé
",,,"high class,high grade",2
3969,こうきょ,皇居,,,"palais impérial
",,,Imperial Palace,1
3970,こうきょう,公共,,,"commun, public
",,,"prosperous conditions, healthy economy",2
3971,こうくう,航空,,,"aviation
",,,"aviation,flying",3
3972,こうけい,光景,,,"vue, scène, spectacle
",,,"scene,spectacle",3
3973,ごうけい,吅計,,,"somme totale, montant total
",,,,3
3974,こうげい,工芸,,,"travaux manuels
",,,industrial arts,2
3975,こうげき,攻撃,,,"attaque, assaut, offensive
",,,"attack,strike,offensive,criticism,censure",3
3976,こうけん,貢献,,,"contribution, service
",,,"contribution,services",3
3977,こうげん,高原,,,"plateau géographique
",,,"tableland, plateau",1
3978,こうご,交互,,,"l'un après l'autre, mutuel, réciproque
",,,"mutual, reciprocal, alternate",1
3979,こうこがく,考古学,,,"archéologie
",,21,archaeology,1
3980,こうこく,広告,,,"publicité
",,0,advertisement,3
3981,こうさ,交差,,,"croisement, intersection
",,,cross,2
3982,こうさい,交際,,,"association, relation, amitié, compagnie,
",,,"company,friendship,association,society,acquaintance",3
3983,こうさく,工作,,,"object artisanal, construction, travail
",,,"work, construction, handicraft, maneuvering",1
3984,こうざん,鉱山,,,"mine (exploitation de minerai)
",,,mine (ore),1
3985,こうし,講師,,,"maître de conférence, professeur qui donne un
",,,lecturer,2
3986,こうじ,工事,,,"chantier, travaux (lié à de la construction)
",,,construction work,2
3987,こうしき,公式,,,"formule scientifique, formalité, officiel
",,,"formula,formality,official",2
3988,こうじつ,口实,,,"excuse, prétexte
",,,,2
3989,こうして,斯うして,,,"par conséquent, alors
",,,,2
3990,こうしゃ,後者,,,"ce dernier, cette dernière
",,,the latter,3
3991,こうしゅう,公衆,,,"le public, grand public
",,,"short course, training",2
3992,こうじゅつ,口述,,,"dictée, déclaration orale
",,,verbal statement,1
3993,こうじょ,控除,,,"retenue, prélèvement, déduction (d'une taxe, d'un
",,,"subsidy, deduction",1
3994,こうしょう,交渉,,,"négociation, discussion, lien, relation
",,,"negotiations, discussions, connection",1
3995,こうじょう,向上,,,"progrès, amélioration, avancement
",,,,1
3996,こうしん,行進,,,"marche d'un défilé, parade
",,,"march, parade",1
3997,こうしんりょう,香辛料,,,"épices
",,7,spices,1
3998,こうすい,香水,,,"parfum
",,,"rainfall, precipitation",2
3999,こうずい,洪水,,,"inondation
",,,flood,1
4000,こうせい,構成,,,"asssemblage, composition, organisation
",,,"organization,composition",3
4001,ごうせい,吅成,,,"synthèse, composition, mélange
",,,,1
4002,こうせき,功績,,,"réussite, performance, acte méritoire
",,,,2
4003,こうせん,光線,,,"rayon lumineux, faisceau lumineux
",,,"beam,light ray",2
4004,こうぜん,公然,,,"public, officiel, mis au grand jour
",,,"open (e.g. secret), public, official",1
4005,こうそう,高層,,,"haut, élevé, supérieur
",,,"dispute, resistance",2
4006,こうぞう,構造,,,"structure, construction
",,,"structure,construction",2
4007,こうそく,高速,,,"grande vitesse, vitesse rapide, autoroute
",,,"restriction, restraint",3
4008,こうたい,交替,,,"alternance, changement, remplacement
",,,"retreat, backspace (BS)",2
4009,こうたく,光沢,,,"lustrage, brillance, polissage
",,,,1
4010,こうだん,公団,,,"entreprise nationale, société publique
",,,public corporation,1
4011,こうち,耕地,,,"terre arable, terre cultivable
",,,arable land,2
4012,こうつうきかん,交通機関,,,"moyens de transport
",,,transportation facilities,2
4013,こうてい,校庭,,,"campus
",,,campus,2
4014,こうど,高度,,,"altitude, hauteur
",,,"altitude,height,advanced",2
4015,こうとう,高等,,,"de rang élevé
",,,oral,2
4016,ごうとう,強盗,,,"voleur, cambrioleur, vol, cambriolage
",,,"robbery,burglary",3
4017,ごうどう,吅同,,,"combinaison, union, fusion, mélange
",,,,2
4018,こうどく,講読,,,"lecture, traduction
",,,"reading, translation",1
4019,こうにゅう,購入,,,"achat, acquisition
",,,"purchase, buy",1
4020,こうにん,公認,,,"autoisation, accréditation, reconnaissance officielle
",,,,1
4021,こうねつひ,光熱費,,,"charges (coûts) d'éclairage et de chauffage
",,,cost of fuel and light,1
4022,こうはい,後輩,,,"cadet (à l'école, au travail...)
",,,"junior (at school, at work)",2
4023,こうばい,購買,,,"achat, acquisition
",,,"purchase, buy",1
4024,こうはいする,荒廃する,,,"ruiner, dévaster, détruire
",,,,1
4025,こうひょう,公表,,,"annonce officielle, proclamation
",,,"popularity, favorable reputation",2
4026,こうひょうする,公表する,,,"annoncer officiellement, proclamer
",,,,2
4027,こうふく,幸福,,,"bonheur, prospérité
",,,"capitulation, surrender, submission",3
4028,こうふする,交付する,,,"livrer, procurer, remettre
",,,,1
4029,こうぶつ,鉱物,,,"minéral
",,,mineral,2
4030,こうふん,興奮,,,"excitation, agitation
",,,"excitement, stimulation, agitation, arousal",1
4031,こうへい,公平,,,"justice, équitabilité, impartialité
",,,"fairness,impartial,justice",3
4032,こうほ,候補,,,"candidat, concurrent, candidature
",,,candidacy,3
4033,こうぼ,公募,,,"appel public (pour une contribution)
",,,"public appeal, public contribution",1
4034,こうみょう,巧妙,,,"adroit, ingénieux, habile
",,,"ingenious, skillful, clever, deft",1
4035,こうむ,公務,,,"affaire publique, affaire officielle
",,,"official business,public business",2
4036,こうもく,項目,,,"entrée (dans un dictionnaire par exemple), rubrique
",,,item,2
4037,こうよう,公用,,,"officiel, gouvernemental, affaire gouvernementale
",,,,1
4038,こうり,小売,,,"vente au détail
",,1,retail,1
4039,ごうり,吅理,,,"rationel, sensé
",,,,2
4040,こうりつ,効率,,,"efficacité
",,1,efficiency,1
4041,こうりゅう,交流,,,"échange culturel, rapport, interaction
",,,,2
4042,ごうりゅうする,吅流する,,,"rejoindre (en parlant d'un cours d'eau), rencontrer
",,,,2
4043,こうりょく,効力,,,"efficacité, effet
",,1,"effect,efficacy,validity,potency",2
4044,こうりょする,考慮する,,,"prendre en compte, considérer
",,,,3
4045,ごえい,護衛,,,"garde, escorte, convoi
",,,"guard, convoy, escort",1
4046,こえる,超える・越える,,,"traverser, franchir, passer de l'autre côté
",,,,3
4047,ごえんりょなく,ご遠慮なく,,,"n'hésitez pas
",,,,2
4048,コース,,,,"cours, parcours
",,,,2
4049,コーチ,,,,"coach, entraineur
",,,,3
4050,コード,,,,"code, corde
",,,,3
4051,コーナー,,,,"angle, coin
",,,,1
4052,コーラス,,,,"chœur de chanteurs, chorale
",,,,2
4053,こおり,氷,,,"glace
",,13,"ice,hail",3
4054,こおる,凍る,,,"glacer, congeler, geler
",,,"to freeze,to be frozen over,to congeal",3
4055,ゴール,,,,"but
",,,,3
4056,ごかい,誤解,,,"malentendu, contresens
",,,misunderstanding,3
4057,ごがく,語学,,,"étude des langues
",,,language study,3
4058,こがす,焦がす,,,"brûler, carboniser
",,,"to burn,to scorch,to singe,to char",2
4059,こがら,小柄,,,"petit (en parlant d'une carrure)
",,,short (build),1
4060,こぎって,小切手,,,"chèque
",,0,"cheque, check",1
4061,こきゅう,呼吸,,,"respiration, souffle
",,24,"breath,respiration",3
4062,こきょう,故郷,,,"lieu de naissance, village natal
",,,"home town,birthplace,old village,historic village",3
4063,ごく,極,,,"extêmement, beaucoup
",,,"words, phrases",2
4064,こぐ,漕ぐ,,,"ramer, pagayer, pédaler, nager
",,,"to row, to scull, to pedal",2
4065,こくおう,国王,,,"roi
",,21,king,2
4066,こくご,国語,,,"langue japonaise, langue nationale du Japon
",,,national language,3
4067,こくさん,国産,,,"production nationale, produit du pays
",,,domestic products,1
4068,こくせき,国籍,,,"nationalité
",,,nationality,2
4069,こくてい,国定,,,"national, appuyé par l'Etat, soutenu par l'Etat
",,,"state-sponsored, national",2
4070,こくど,国土,,,"territoire, pays, royaume
",,,realm,1
4071,こくはく,告白,,,"confession, aveu, déclaration d'amour
",,,"confession, acknowledgement",1
4072,こくばん,黒板,,,"tableau noir
",,,blackboard,3
4073,こくふく,克服,,,"charme, conquête, victoire
",,,"subjugation,conquest",3
4074,こくぼう,国防,,,"défense nationale
",,,national defence,1
4075,こくみん,国民,,,"nation, peuple, citoyen
",,,"national,people,citizen",3
4076,こくもつ,穀物,,,"graine, céréale
",,13,"grain,cereal,corn",3
4077,こくゆう,国有,,,"possession de l'Etat, propriété de l'Etat
",,,national ownership,1
4078,ごくらく,極楽,,,"paradis
",,,paradise,1
4079,こくりつ,国立,,,"national
",,,national,2
4080,こくれん,国連,,,"ONU, Nations Unies
",,,"U.N., United Nations",1
4081,ごくろうさま,ご苦労様,,,"je suis reconnaissant de vos efforts, merci pour vos
",,,Thank you very much for your....,2
4082,こげちゃ,焦げ茶,,,"thé noir
",,7,black tea,1
4083,こげる,焦げる,,,"brûler, carboniser
",,7,"to burn,to be burned",2
4084,ごげん,語源,,,"racine d'un mot, origine d'un mot, étymologie
",,,"word root, word derivation, etymology",1
4085,こごえる,凍える,,,"geler, être glacé
",,,"to freeze,to be chilled,to be frozen",2
4086,ここち,心地,,,"sensation, sentiment, humeur
",,,"feeling, sensation, mood",1
4087,こころあたり,心当たり,,,"le fait d'avoir une idée ou des connaissances sur
",,,"having some knowledge of,happening to know",2
4088,こころあたりが,心当たりがある,,,"cela me dit quelque chose, cela me parle
",,,,2
4089,こころえ,心得,,,"connaissance, information
",,,"knowledge, information",1
4090,こころえる,心得る,,,"avoir des connaissances approfondies sur, être bien
",,,"to be informed,to have thorough knowledge",2
4091,こころがけ,心掛け,,,"intention, dévouement, soin, attention
",,,"readiness, intention, aim",1
4092,こころがける,心掛ける,,,"garder à l'esprit, s'efforcer de, tâcher de
",,,"to bear in mind, to aim to do",1
4093,こころざし,志,,,"intention, volonté, dessein
",,,"will, intention, motive",1
4094,こころざす,志す,,,"avoir l'intention de, envisager de, prévoir
",,,,1
4095,こころづよい,心強い,,,"encourageant, se sentir rassuré
",,,"heartening, reassuring",1
4096,こころぼそい,心細い,,,"désespéré, démuni, découragé
",,,,1
4097,こころみ,試み,,,"essai, expérience
",,,"trial, experiment",1
4098,こころみる,試みる,,,"essayer, tenter
",,,"to try, to test",1
4099,こころよい,快い,,,"plaisant, agréable, confortable
",,,"pleasant, agreeable",1
4100,ごさ,誤差,,,"erreur de calcul
",,,error,1
4101,ござる,御座る,,,"être, se trouver
",,,,2
4102,こじ,孤児,,,"orphelin
",,,orphan,1
4103,こしかけ,腰掛,,,"siège, banc
",,,,2
4104,こしかける,腰掛ける,,,"s'asseoir
",,,to sit (down),2
4105,ごじゅうおん,亓十音,,,"ensemble des syllabes japonaises
",,,,2
4106,こしらえる,拵える,,,"faire, fabriquer
",,,"to make, to manufacture",2
4107,こじれる,拗れる,,,"se compliquer, tourner au vinaigre
",,,"to get complicated, to grow worse",1
4108,こじん,個人,,,"individuel, personnel, privé
",,,"the deceased, old friend",3
4109,こす,越す・超す,,,"traverser, surpasser, dépasser, excéder, déménager
",,,,3
4110,こずえ,梢,,,"sommet d'un arbre, cime d'un arbre, extrémité
",,,treetop,1
4111,こする,擦る,,,"frotter, gratter
",,,,2
4112,こせい,個性,,,"personnalité, individualité
",,,"individuality, personality, idiosyncrasy",1
4113,こせき,戸籍,,,"état civil
",,,"census, family register",1
4114,こぜに,小銭,,,"pièces de monnaie
",,,"coins, small change",1
4115,こそく,加速,,,"accélération
",,,acceleration,2
4116,ごぞんじですか,ご存知ですか,,,"saviez-vous que... ?
",,,,2
4117,こたい,固体,,,"corps solide, état solide
",,,solid (body),2
4118,こだい,古代,,,"temps anciens, antiquité
",,,ancient times,1
4119,こたつ,炬燵,,,kotatsu (table basse japonaise),,,,1
4120,こだわる,拘る,,,"se faire du souci, être soucieux
",,,,1
4121,こちょう,誇張,,,"exagération
",,,exaggeration,1
4122,こちょうする,誇張する,,,"exagérer
",,,,1
4123,こつ,,,,"savoir-faire, astuce, truc, tour de main
",,,"knack, skill",1
4124,こっか,国家,,,"état, pays, nation
",,,"state,country,nation",3
4125,こっかい,国会,,,"parlement, assemblée, congrès
",,,"National Diet,parliament,congress",3
4126,こづかい,小遣い,,,"argent de poche
",,,,2
4127,こっきょう,国境,,,"frontières d'un pays
",,,national or state border,3
4128,コック,,,,"cuisinier, robinet
",,,,2
4129,こっけい,滑稽,,,"amusant, marrant, comique
",,,,1
4130,こっこう,国交,,,"relations diplomatiques
",,,diplomatic relations,1
4131,こっせつ,骨折,,,"fracture d'un os
",,,bone fracture,3
4132,こっそり,,,,"secrètement, furtivement
",,,,2
4133,こづつみ,小包,,,"colis, paquet
",,,"parcel,package",3
4134,こっとうひん,骨董品,,,"bibelots, objets rares, antiquités
",,,curio,1
4135,こてい,固定,,,"fixation, immobilisation
",,,fixation,1
4136,こてん,古典,,,"classique (la littérature par exemple), vieux livres
",,,"old book,classics,classic",2
4137,ごと,毎,,,"chaque
",,,each respectively,2
4138,ことがら,事柄,,,"chose, affaire
",,,"matter, thing, affair, circumstance",1
4139,こどく,孤独,,,"solitude, isolement
",,,"isolation, loneliness, solitude",1
4140,ことごとく,悉く・尽く,,,"entièrement, complètement
",,,"altogether, entirely",1
4141,ことづける,言付ける,,,"envoyer un message, envoyer un mot
",,,"to send word,to send a message",2
4142,ことなる,異なる,,,"être différent de, varier, différer
",,,"to differ,to vary,to disagree",3
4143,ことに,殊に,,,"spécialement, particulièrement, surtout
",,,"especially, above all",1
4144,ことによると,事によると,,,"suivant les circonstances
",,,depending on the circumstances,1
4145,ことばづかい,言葉遣い,,,"discours, expression, formulation
",,,"speech,expression,wording",2
4146,ことわざ,諺,,,"proverbe
",,,"proverb,maxim",3
4147,ことわる,断る,,,"refuser, rejeter, décliner, informer, dire au préalable
",,,"to refuse,to decline,to dismiss",3
4148,こな・こ,粉,,,"farine
",,13,"flour,meal,powder",3
4149,こなごな,粉々,,,"en toutes petites pièces
",,,in very small pieces,1
4150,このましい,好ましい,,,"adorable, désirable, agréable
",,,"nice, likeable, desirable",1
4151,このみ,好み,,,"goût, choix, préférence, penchant
",,,"liking,taste,choice",3
4152,このむ,好む,,,"aimer, préférer
",,,"to like,to prefer",3
4153,ごばん,碁盤,,,"goban (plateau de go)
",,,Go board,1
4154,コピー,,,,"copie, photocopie
",,,,3
4155,ごぶさたする,ご無沙汰する,,,"ne pas écrire ou contacter quelqu'un depuis
",,,,2
4156,こべつ,個別,,,"séparé, individuel, personnel
",,,particular case,1
4157,こぼす,零す,,,"verser, déverser, répandre, ronchonner, se plaindre
",,,to spill,2
4158,こぼれる,零れる,,,"répandre, déborder, s'échapper (des larmes, un
",,,"to overflow, to spill",2
4159,コマーシャル,,,,"annonce publicitaire
",,0,,1
4160,ごまかす,誤魔化す,,,"tromper, falsifier, déformer
",,,"to deceive, to falsify, to misrepresent",1
4161,こまやか,細やか,,,"amical, sympathique, sincère, tendre
",,,friendly,1
4162,コミュニケーシ,,,,"communication
",,,,2
4163,ゴム,,,,"gomme
",,,,2
4164,こむぎ,小麦,,,"blé
",,13,wheat,3
4165,こめる,込める,,,"inclure, mettre dans
",,,"to include, to put into",1
4166,ごめん,御免,,,"désolé, pardon
",,,,2
4167,コメント,,,,"commentaire
",,,,1
4168,こもる,籠もる,,,"s'enfermer, se cloîtrer, être confiné
",,,,1
4169,こや,小屋,,,"cabane, hutte, abris, enclos (pour un animal)
",,,"hut,cabin,shed,(animal) pen",3
4170,こゆう,固有,,,"caractéristique, propre à, inhérent
",,,,1
4171,こゆび,小指,,,"auriculaire
",,,little finger,2
4172,こよう,雇用,,,"emploi de longue durée
",,,"employment (long term), hire",1
4173,こよみ,暦,,,"almanach, calendrier
",,,"calendar, almanac",1
4174,こらえる,堪える,,,"supporter, endurer, braver
",,,"support, to withstand, to resist, to brave, to be",2
4175,ごらく,娯楽,,,"amusement, divertissement, distraction
",,,"pleasure,amusement",2
4176,こらす,凝らす,,,"concentrer, appliquer, consacrer
",,,"to freeze, to congeal",1
4177,ごらん,御覧,,,"vue, observation
",,,"(hon) look,inspection,try",2
4178,ごらんなさい,御覧なさい,,,"veuillez regarder (hon)
",,,"(please) look, (please) try to do",1
4179,こりつ,孤立,,,"isolement, impuissance
",,,"isolation, helplessness",1
4180,こりる,懲りる,,,"apprendre par l'expérience, être écoeuré de
",,,"to learn by experience, to be disgusted with",1
4181,こる,凝る,,,"être absorbé par, se passionner pour
",,,"to congeal, to freeze",2
4182,コレクション,,,,"collection
",,,,2
4183,これら,此れ等,,,"ces
",,,these,3
4184,ころがす,転がす,,,"rouler, faire rouler
",,,to roll,2
4185,ころがる,転がる,,,"rouler, tomber, chuter
",,,"to roll,to tumble",2
4186,ころす,殺す,,,"tuer
",,,to kill,3
4187,ころぶ,転ぶ,,,"tomber, s'effondrer
",,,"to fall down,to fall over",3
4188,こん,紺,,,"bleu marine
",,17,"soul, spirit",2
4189,こんかい,今回,,,"cette fois-ci
",,,"now,this time,lately",3
4190,こんき,根気,,,"patience, persévérance, ténacité, énergie
",,,"patience, perseverance, energy",1
4191,こんきょ,根拠,,,"base, fondement
",,,"basis, foundation",1
4192,コンクール,,,,"concours
",,,,2
4193,コンクリート,,,,"béton
",,13,,2
4194,こんけつ,混血,,,"métis, sang mixte
",,,"mixed race, mixed parentage",1
4195,こんご,今後,,,"à partir de maintenant
",,,"from now on,hereafter",3
4196,こんごう,混吅,,,"mixture, mélange
",,,,2
4197,こんざつ,混雑,,,"confusion, encombrement
",,,"confusion,congestion",3
4198,コンセント,,,,"prise de courant, consentement
",,,,2
4199,コンタクトレン,,,,"lentille de contact
",,,,1
4200,こんだて,献立,,,"programme, menu
",,,"menu,program,schedule",2
4201,こんちゅう,昆虫,,,"insecte
",,6,"insect, bug",1
4202,こんてい,根底,,,"base, fondement
",,,"root, basis, foundation",1
4203,コンテスト,,,,"concours
",,,,1
4204,コントロール,,,,"contrôle
",,,,1
4205,こんなに,,,,"de cette manière, de cette façon
",,,,3
4206,こんなん,困難,,,"difficulté, désarroi
",,,"difficulty,distress",3
4207,コンパス,,,,"compas, boussole
",,,,1
4208,こんぽん,根本,,,"source, origine, fondement, base
",,,"origin, source, foundation, root, base, principle",1
4209,こんやく,婚約,,,"fiançailles
",,,"engagement,betrothal",3
4210,こんらん,混乱,,,"confusion, désordre
",,,"disorder,chaos,confusion,mayhem",3
4211,さ,差,,,"différence, variation, écart
",,,help,3
